"PM_Mean_Concentration_24h","PM_Max_Concentration_24H","PM_Min_Concentration_24H","Ambient_Mean","Ambient_Max","Ambient_Min","Category"
14.0525782975715,29.4403055555556,5.23523333333333,7.625,10.6,5.5,"2. EPA Daily Limit (35 µg/m³)"
21.7974807870371,160.341877777778,8.50831111111111,7.925,14.1,5,"2. EPA Daily Limit (35 µg/m³)"
9.92694182079305,17.77325,5.19730833333333,6.375,7.3,5.5,"2. EPA Daily Limit (35 µg/m³)"
28.0543889799635,140.153958333333,8.40551944444444,7.30833333333333,10.6,5,"2. EPA Daily Limit (35 µg/m³)"
6.00734814814815,14.4900333333333,3.41299722222222,7.74166666666667,14.1,4.4,"1. EPA Annual Limit (9 µg/m³)"
5.24072190848844,38.0645194444444,1.459625,5.05833333333333,6.5,4,"1. EPA Annual Limit (9 µg/m³)"
19.3395015046296,60.9524861111111,3.43585,8.12083333333333,8.8,7.3,"2. EPA Daily Limit (35 µg/m³)"
7.68001141316622,11.8461666666667,5.33470555555556,5.575,8,4,"1. EPA Annual Limit (9 µg/m³)"
7.20367569444444,9.206025,3.76718611111111,8.14166666666667,8.8,7,"1. EPA Annual Limit (9 µg/m³)"
13.7167589974724,18.3618833333333,12.0036611111111,5.94166666666667,8.7,4.1,"2. EPA Daily Limit (35 µg/m³)"
9.32565439814815,14.53955,5.25905277777778,7.96666666666667,8.8,6,"2. EPA Daily Limit (35 µg/m³)"
19.3416556712963,42.0177361111111,10.9076805555556,7.25416666666667,9.2,5.8,"2. EPA Daily Limit (35 µg/m³)"
14.410674537037,17.9041027777778,7.94570555555556,10.8916666666667,13.9,7.3,"2. EPA Daily Limit (35 µg/m³)"
10.3340777988215,15.6295944444444,4.24827272727273,7.25416666666667,9.2,5.8,"2. EPA Daily Limit (35 µg/m³)"
10.0089222222222,13.4510833333333,6.34080277777778,10.8916666666667,13.9,7.3,"2. EPA Daily Limit (35 µg/m³)"
2.66419967574578,15.9102,0.521572222222222,4.6375,5.5,3.5,"1. EPA Annual Limit (9 µg/m³)"
1.351278125,2.79922222222222,0.129,4.99166666666667,7.2,3.2,"1. EPA Annual Limit (9 µg/m³)"
11.0201206119163,18.0970472222222,6.76065277777778,4.59583333333333,5.5,3.5,"2. EPA Daily Limit (35 µg/m³)"
11.3180206018519,12.7228277777778,8.35549444444444,4.92083333333333,7.2,3.2,"2. EPA Daily Limit (35 µg/m³)"
5.82849508610336,8.45838055555556,2.92716666666667,6.60833333333333,8.8,5.2,"1. EPA Annual Limit (9 µg/m³)"
5.9148849537037,8.87738888888889,4.13274722222222,5.51666666666667,8.3,3.5,"1. EPA Annual Limit (9 µg/m³)"
2.93932244860499,5.33175277777778,0.589813888888889,6.60416666666667,8.8,5.1,"1. EPA Annual Limit (9 µg/m³)"
2.08374270833333,12.4528944444444,0.2449,5.67083333333333,8.8,3.5,"1. EPA Annual Limit (9 µg/m³)"
8.08333172730253,9.31045555555556,6.35858888888889,5.32083333333333,8.8,3.5,"1. EPA Annual Limit (9 µg/m³)"
9.59859918981482,18.7889138888889,7.07786111111111,8.57916666666667,10.2,6.8,"2. EPA Daily Limit (35 µg/m³)"
18.3798163331958,21.9847722222222,8.68280555555556,5.33333333333333,8.8,3.5,"2. EPA Daily Limit (35 µg/m³)"
18.2340746527778,20.6907027777778,10.9754416666667,8.67916666666667,10.2,7,"2. EPA Daily Limit (35 µg/m³)"
10.2419337301587,13.3116138888889,5.90034285714286,5.375,8.8,3.5,"2. EPA Daily Limit (35 µg/m³)"
10.8976261574074,14.1524861111111,6.75183888888889,8.79166666666667,10.2,7,"2. EPA Daily Limit (35 µg/m³)"
9.39972050704715,19.1706805555556,5.86421111111111,9.73333333333333,11.9,6.3,"2. EPA Daily Limit (35 µg/m³)"
10.6691405092593,26.5319416666667,6.46918611111111,4.45833333333333,7.5,2,"2. EPA Daily Limit (35 µg/m³)"
4.40783495940522,6.19295,2.52453611111111,4.07916666666667,6.5,1,"1. EPA Annual Limit (9 µg/m³)"
9.81169927536232,50.293325,4.07091388888889,5.92173913043478,8.5,3.3,"2. EPA Daily Limit (35 µg/m³)"
7.52904801476663,9.08186666666667,5.45061944444444,4.625,6.5,2.1,"1. EPA Annual Limit (9 µg/m³)"
5.66094456521739,10.0082555555556,2.8658,5.67826086956522,8.5,3.3,"1. EPA Annual Limit (9 µg/m³)"
13.2480632656323,45.0126194444444,6.36121944444444,12.3375,21.3,4.9,"2. EPA Daily Limit (35 µg/m³)"
14.2229584490741,18.766375,9.23856388888889,10.8208333333333,12.6,8.9,"2. EPA Daily Limit (35 µg/m³)"
10.8333757268906,16.5936888888889,4.37555,13.2333333333333,21.3,5,"2. EPA Daily Limit (35 µg/m³)"
25.7497628472222,170.075222222222,5.92867777777778,10.6708333333333,13.9,7,"2. EPA Daily Limit (35 µg/m³)"
8.06005150705776,24.5507972222222,4.68666388888889,5.34583333333333,6.3,4.3,"1. EPA Annual Limit (9 µg/m³)"
5.772775,7.05400277777778,4.24302777777778,5.87083333333333,8,3.7,"1. EPA Annual Limit (9 µg/m³)"
14.3704116581279,16.3035583333333,12.2861166666667,5.3125,6.3,4.3,"2. EPA Daily Limit (35 µg/m³)"
17.5222944444444,52.4720583333333,9.71796111111111,5.85833333333333,8,3.7,"2. EPA Daily Limit (35 µg/m³)"
5.84123972344054,10.0501333333333,3.06426944444444,5.34583333333333,6.3,4.3,"1. EPA Annual Limit (9 µg/m³)"
4.30173923611111,6.40421388888889,2.48106944444444,5.875,8,3.7,"1. EPA Annual Limit (9 µg/m³)"
20.123784837963,25.8510944444444,16.3054388888889,5.18333333333333,6.3,3.7,"2. EPA Daily Limit (35 µg/m³)"
18.7525887731481,23.5632861111111,12.994225,5.94583333333333,8,3.8,"2. EPA Daily Limit (35 µg/m³)"
113.071728163273,291.477844444444,6.58745555555556,9.9125,13,6.1,"3. Hazardous"
105.689657638889,344.905294444444,5.90701111111111,8.8125,12.8,5.3,"3. Hazardous"
7.70011536483349,10.9538270893372,5.90688611111111,9.89166666666667,13,6.1,"1. EPA Annual Limit (9 µg/m³)"
24.1516560185185,237.251347222222,3.3669,8.375,12.8,5.3,"2. EPA Daily Limit (35 µg/m³)"
153.817059964542,866.876033333333,7.5626,8.84166666666667,12.9,5.3,"3. Hazardous"
316.07821500426,750.196872222222,12.225736196319,9.685,11.9,7.1,"3. Hazardous"
15.3186639384921,26.9897428571429,6.79721388888889,10.3958333333333,11.7,7.2,"2. EPA Daily Limit (35 µg/m³)"
9.00891331018519,20.4419388888889,5.97964444444444,8.8875,11.7,6.9,"2. EPA Daily Limit (35 µg/m³)"
